identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3811:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3817:47	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3819:29	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3828:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3835:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3842:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3848:47	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3850:29	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3859:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3866:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/conv_layer/conv_layer.halide_generated.cpp:3873:28	generator_specific	1	1	0	_ZL67conv_layer_par_for_relu_s0_c_v3_par_for_relu_s0_n_par_for_relu_s0_yPviPh	
