identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3697:25	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3698:26	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3700:25	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3702:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3703:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3712:58	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3713:25	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3714:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3716:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3720:25	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
