identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10043:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10050:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10055:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10062:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10066:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10070:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10077:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10084:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10091:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10094:42	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
